Date,OW2DWL,OW2DSWL
29/07/2010,17.965,19.835
30/07/2010,18.024,19.858
31/07/2010,18.047,19.878
01/08/2010,18.03,19.844
02/08/2010,18.01,19.833
03/08/2010,18.061,19.831
04/08/2010,18.103,19.833
05/08/2010,18.087,19.831
06/08/2010,18.111,19.83
07/08/2010,18.06,19.828
08/08/2010,18.05,19.825
09/08/2010,18.13,19.827
10/08/2010,18.116,19.827
11/08/2010,18.101,19.825
12/08/2010,18.068,19.823
13/08/2010,18.031,19.822
14/08/2010,18.055,19.822
15/08/2010,18.055,19.822
16/08/2010,18.111,19.823
17/08/2010,18.144,19.845
18/08/2010,18.185,19.91
19/08/2010,18.179,19.989
20/08/2010,18.13,20.034
21/08/2010,18.078,19.996
22/08/2010,18.113,20.127
23/08/2010,18.186,20.281
24/08/2010,18.102,20.294
25/08/2010,18.069,20.289
26/08/2010,18.091,20.486
27/08/2010,18.021,20.818
28/08/2010,17.994,21.234
29/08/2010,18.007,21.385
30/08/2010,17.968,21.435
31/08/2010,17.974,21.232
01/09/2010,18.014,21.239
02/09/2010,18.016,21.107
03/09/2010,18.037,21.124
04/09/2010,18.035,21.278
05/09/2010,18.057,21.26
06/09/2010,18.131,21.259
07/09/2010,18.123,21.091
08/09/2010,18.079,20.518
09/09/2010,18.008,20.396
10/09/2010,18.03,20.433
11/09/2010,18.051,20.451
12/09/2010,18.007,20.338
13/09/2010,18.102,20.398
14/09/2010,18.146,20.461
15/09/2010,18.187,20.442
16/09/2010,18.183,20.386
17/09/2010,18.14,20.291
18/09/2010,18.193,20.253
19/09/2010,18.269,20.352
20/09/2010,18.255,20.273
21/09/2010,18.2,20.131
22/09/2010,18.255,20.117
23/09/2010,18.289,20.136
24/09/2010,18.187,20.014
25/09/2010,18.161,19.932
26/09/2010,18.202,19.953
27/09/2010,18.238,19.99
28/09/2010,18.236,19.999
29/09/2010,18.254,19.981
30/09/2010,18.286,19.975
01/10/2010,18.358,20.081
02/10/2010,18.337,19.998
03/10/2010,18.358,20.007
04/10/2010,18.336,19.959
05/10/2010,18.303,19.947
06/10/2010,18.252,19.88
07/10/2010,18.174,19.841
08/10/2010,18.156,19.832
09/10/2010,18.161,19.829
10/10/2010,18.167,19.826
11/10/2010,18.133,19.824
12/10/2010,18.123,19.823
13/10/2010,18.141,19.821
14/10/2010,18.181,19.821
15/10/2010,18.197,19.821
16/10/2010,18.156,19.82
17/10/2010,18.15,19.82
18/10/2010,18.184,19.819
19/10/2010,18.162,19.819
20/10/2010,18.108,19.819
21/10/2010,18.126,19.819
22/10/2010,18.173,19.82
23/10/2010,18.202,19.825
24/10/2010,18.077,19.824
25/10/2010,18.043,19.822
26/10/2010,18.12,19.822
27/10/2010,18.129,19.822
28/10/2010,18.151,19.822
29/10/2010,18.228,19.839
30/10/2010,18.182,19.845
31/10/2010,18.087,19.835
01/11/2010,18.408,19.832
02/11/2010,18.326,19.832
03/11/2010,18.224,19.832
04/11/2010,18.204,19.83
05/11/2010,18.123,19.827
06/11/2010,18.164,19.826
07/11/2010,18.307,19.875
08/11/2010,18.62,20.228
09/11/2010,18.469,20.1
10/11/2010,18.631,19.989
11/11/2010,19.669,20.535
12/11/2010,19.211,20.675
13/11/2010,19.13,20.596
14/11/2010,19.07,20.538
15/11/2010,18.975,20.407
16/11/2010,18.982,20.389
17/11/2010,18.928,20.559
18/11/2010,19.016,20.527
19/11/2010,18.974,20.456
20/11/2010,18.978,20.454
21/11/2010,19.017,20.489
22/11/2010,19.083,20.574
23/11/2010,19.101,20.658
24/11/2010,19.222,20.789
25/11/2010,19.35,20.895
26/11/2010,19.505,21.055
27/11/2010,19.633,21.19
28/11/2010,19.516,21.286
29/11/2010,19.397,21.234
30/11/2010,19.803,21.264
01/12/2010,19.674,21.483
02/12/2010,18.891,21.329
03/12/2010,18.591,21.005
04/12/2010,18.384,20.796
05/12/2010,18.17,20.554
06/12/2010,18.119,20.42
07/12/2010,18.982,20.494
08/12/2010,18.48,20.568
09/12/2010,18.155,20.378
10/12/2010,17.851,20.218
11/12/2010,17.746,20.119
12/12/2010,17.68,20.047
13/12/2010,17.62,19.955
14/12/2010,17.531,19.875
15/12/2010,17.491,19.829
16/12/2010,17.977,19.988
17/12/2010,19.102,20.546
18/12/2010,18.339,20.722
19/12/2010,17.981,20.422
20/12/2010,17.781,20.166
21/12/2010,17.75,20.002
22/12/2010,18.656,20.169
23/12/2010,18.001,20.231
24/12/2010,17.612,20.023
25/12/2010,17.41,19.857
26/12/2010,17.334,19.814
27/12/2010,17.341,19.81
28/12/2010,17.23,19.805
29/12/2010,17.199,19.796
30/12/2010,17.229,19.784
31/12/2010,17.317,19.78
01/01/2011,17.374,19.778
02/01/2011,17.414,19.777
03/01/2011,17.517,19.812
04/01/2011,17.733,20.034
05/01/2011,19.069,20.492
06/01/2011,18.513,20.713
07/01/2011,18.161,20.526
08/01/2011,18.007,20.39
09/01/2011,17.803,20.175
10/01/2011,17.836,20.123
11/01/2011,18.423,20.166
12/01/2011,19.138,20.629
13/01/2011,19.452,21.001
14/01/2011,19.722,21.278
15/01/2011,,21.519
16/01/2011,,21.791
17/01/2011,,21.95
18/01/2011,,21.935
19/01/2011,19.363,21.711
20/01/2011,19.028,21.405
21/01/2011,18.791,21.181
22/01/2011,19.561,21.221
23/01/2011,19.07,21.357
24/01/2011,18.855,21.222
25/01/2011,18.744,21.157
26/01/2011,18.624,21.059
27/01/2011,18.464,20.883
28/01/2011,18.325,20.757
29/01/2011,18.235,20.634
30/01/2011,18.193,20.506
31/01/2011,18.168,20.5
01/02/2011,18.122,20.477
02/02/2011,18.143,20.478
03/02/2011,19.128,20.701
04/02/2011,18.628,20.957
05/02/2011,18.33,20.764
06/02/2011,18.208,20.68
07/02/2011,18.339,20.696
08/02/2011,18.992,20.749
09/02/2011,19.517,21.208
10/02/2011,19.803,21.493
11/02/2011,,21.878
12/02/2011,,22.085
13/02/2011,,22.401
14/02/2011,,22.57
15/02/2011,,22.827
16/02/2011,,22.936
17/02/2011,,22.963
18/02/2011,,23.066
19/02/2011,,23.228
20/02/2011,,23.294
21/02/2011,,23.372
22/02/2011,,23.648
23/02/2011,,23.886
24/02/2011,,23.849
25/02/2011,,23.883
26/02/2011,,23.916
27/02/2011,,23.883
28/02/2011,,23.868
01/03/2011,,23.893
02/03/2011,,23.954
03/03/2011,,24.008
04/03/2011,,24.094
05/03/2011,,24.113
06/03/2011,,24.155
07/03/2011,,24.199
08/03/2011,,24.308
09/03/2011,,24.351
10/03/2011,,24.385
11/03/2011,,24.386
12/03/2011,,24.506
13/03/2011,,24.453
14/03/2011,,24.337
15/03/2011,,24.83
16/03/2011,,
17/03/2011,,24.731
18/03/2011,,24.534
19/03/2011,,24.461
20/03/2011,,24.519
21/03/2011,,24.631
22/03/2011,,24.624
23/03/2011,,24.597
24/03/2011,,24.646
25/03/2011,,24.732
26/03/2011,,24.737
27/03/2011,,24.705
28/03/2011,,24.696
29/03/2011,,24.738
30/03/2011,,24.756
31/03/2011,,24.742
01/04/2011,,24.671
02/04/2011,,24.659
03/04/2011,,24.602
04/04/2011,,24.556
05/04/2011,,24.699
06/04/2011,,24.635
07/04/2011,,24.547
08/04/2011,,24.534
09/04/2011,,24.555
10/04/2011,,24.719
11/04/2011,,24.678
12/04/2011,,24.592
13/04/2011,,24.655
14/04/2011,,24.618
15/04/2011,,24.556
16/04/2011,,24.489
17/04/2011,,24.45
18/04/2011,,24.501
19/04/2011,,24.49
20/04/2011,,24.445
21/04/2011,,24.45
22/04/2011,,24.464
23/04/2011,,24.367
24/04/2011,,24.293
25/04/2011,,24.234
26/04/2011,,24.147
27/04/2011,,24.131
28/04/2011,,24.18
29/04/2011,,24.271
30/04/2011,,24.257
01/05/2011,,24.168
02/05/2011,,24.247
03/05/2011,,24.233
04/05/2011,,24.202
05/05/2011,,24.182
06/05/2011,,24.188
07/05/2011,,24.172
08/05/2011,,24.148
09/05/2011,,24.074
10/05/2011,,24.012
11/05/2011,,23.965
12/05/2011,,23.962
13/05/2011,,23.962
14/05/2011,,23.904
15/05/2011,,23.868
16/05/2011,,23.878
17/05/2011,,23.875
18/05/2011,,23.875
19/05/2011,,23.81
20/05/2011,,23.786
21/05/2011,,23.79
22/05/2011,,23.766
23/05/2011,,23.746
24/05/2011,,24.395
25/05/2011,,24.281
26/05/2011,,24.09
27/05/2011,,23.888
28/05/2011,,23.865
29/05/2011,,23.816
30/05/2011,,23.729
31/05/2011,,23.599
01/06/2011,,23.52
02/06/2011,,23.446
03/06/2011,,23.433
04/06/2011,,23.451
05/06/2011,,23.501
06/06/2011,,23.517
07/06/2011,,23.52
08/06/2011,,23.431
09/06/2011,,23.312
10/06/2011,,23.262
11/06/2011,,23.221
12/06/2011,,23.257
13/06/2011,,23.206
14/06/2011,,23.121
15/06/2011,,23.133
16/06/2011,,23.363
17/06/2011,,23.602
18/06/2011,,23.476
19/06/2011,,23.23
20/06/2011,,23.077
21/06/2011,,23.116
22/06/2011,,23.072
23/06/2011,,22.971
24/06/2011,,22.905
25/06/2011,,22.905
26/06/2011,,22.845
27/06/2011,,22.713
28/06/2011,,22.755
29/06/2011,,23.051
30/06/2011,,23.056
01/07/2011,,22.835
02/07/2011,,22.843
03/07/2011,,22.714
04/07/2011,,22.75
05/07/2011,,22.815
06/07/2011,,22.799
07/07/2011,,22.759
08/07/2011,,22.838
09/07/2011,,23.176
10/07/2011,,22.911
11/07/2011,,22.634
12/07/2011,,22.672
13/07/2011,,22.621
14/07/2011,,22.588
15/07/2011,,22.577
16/07/2011,,22.616
17/07/2011,,22.539
18/07/2011,,22.374
19/07/2011,19.859,21.779
20/07/2011,,21.733
21/07/2011,,21.832
22/07/2011,,21.869
23/07/2011,,21.906
24/07/2011,,21.817
25/07/2011,,21.881
26/07/2011,,22.127
27/07/2011,,22.043
28/07/2011,,21.952
29/07/2011,,21.828
30/07/2011,,21.786
31/07/2011,,22.589
01/08/2011,,22.586
02/08/2011,,22.206
03/08/2011,,22.136
04/08/2011,,22.112
05/08/2011,,21.977
06/08/2011,,21.981
07/08/2011,,21.853
08/08/2011,,21.708
09/08/2011,,21.603
10/08/2011,,21.677
11/08/2011,,21.698
12/08/2011,,21.638
13/08/2011,,21.61
14/08/2011,,21.481
15/08/2011,19.975,21.371
16/08/2011,,21.447
17/08/2011,20.074,21.411
18/08/2011,,21.431
19/08/2011,20.091,21.432
20/08/2011,20.012,21.36
21/08/2011,19.935,21.289
22/08/2011,19.848,21.175
23/08/2011,19.844,21.184
24/08/2011,19.827,21.161
25/08/2011,19.799,21.131
26/08/2011,19.726,21.057
27/08/2011,19.65,20.966
28/08/2011,19.589,20.898
29/08/2011,19.589,20.862
30/08/2011,19.545,20.851
31/08/2011,19.507,20.815
01/09/2011,19.5,20.802
02/09/2011,19.465,20.781
03/09/2011,19.446,20.751
04/09/2011,19.406,20.704
05/09/2011,19.351,20.645
06/09/2011,19.329,20.639
07/09/2011,19.222,20.427
08/09/2011,19.207,20.373
09/09/2011,19.152,20.335
10/09/2011,19.166,20.342
11/09/2011,19.091,20.296
12/09/2011,19.03,20.245
13/09/2011,18.859,20.099
14/09/2011,18.755,19.976
15/09/2011,18.728,19.926
16/09/2011,18.749,19.937
17/09/2011,18.727,19.951
18/09/2011,18.643,19.915
19/09/2011,18.603,19.874
20/09/2011,18.535,19.857
21/09/2011,18.507,19.848
22/09/2011,18.444,19.843
23/09/2011,18.433,19.839
24/09/2011,18.262,19.836
25/09/2011,18.126,19.834
26/09/2011,18.03,19.831
27/09/2011,17.963,19.829
28/09/2011,18.175,19.828
29/09/2011,18.154,19.826
30/09/2011,17.812,19.825
01/10/2011,17.732,19.823
02/10/2011,17.781,19.822
03/10/2011,18.064,19.822
04/10/2011,18.322,19.822
05/10/2011,18.436,19.821
06/10/2011,18.448,19.819
07/10/2011,18.349,19.817
08/10/2011,18.362,19.816
09/10/2011,18.399,19.816
10/10/2011,18.398,19.814
11/10/2011,18.36,19.813
12/10/2011,19.036,19.814
13/10/2011,18.571,19.815
14/10/2011,18.47,19.813
15/10/2011,18.394,19.812
16/10/2011,18.242,19.811
17/10/2011,18.138,19.81
18/10/2011,18.034,19.808
19/10/2011,17.73,19.807
20/10/2011,17.732,19.805
21/10/2011,18.111,19.804
22/10/2011,18.228,19.803
23/10/2011,18.293,19.802
24/10/2011,18.385,19.801
25/10/2011,18.369,19.806
26/10/2011,18.478,19.81
27/10/2011,18.801,19.906
28/10/2011,19.044,20.127
29/10/2011,19.368,20.412
30/10/2011,19.545,20.622
31/10/2011,19.754,20.833
01/11/2011,19.798,20.982
02/11/2011,19.933,21.099
03/11/2011,,21.245
04/11/2011,,21.721
05/11/2011,,21.639
06/11/2011,,21.456
07/11/2011,,21.481
08/11/2011,,21.609
09/11/2011,,21.676
10/11/2011,,21.643
11/11/2011,,21.712
12/11/2011,,21.652
13/11/2011,,21.855
14/11/2011,,21.944
15/11/2011,,21.88
16/11/2011,,21.868
17/11/2011,,21.908
18/11/2011,,21.936
19/11/2011,,21.945
20/11/2011,,21.996
21/11/2011,,22.086
22/11/2011,,22.054
23/11/2011,,22.065
24/11/2011,,22.126
25/11/2011,,22.127
26/11/2011,,22.172
27/11/2011,,22.258
28/11/2011,,22.323
29/11/2011,,22.462
30/11/2011,,22.396
01/12/2011,,22.453
02/12/2011,,22.451
03/12/2011,,22.526
04/12/2011,,22.542
05/12/2011,,22.53
06/12/2011,,22.557
07/12/2011,,22.545
08/12/2011,,22.61
09/12/2011,,22.587
10/12/2011,,22.559
11/12/2011,,22.656
12/12/2011,,22.725
13/12/2011,,22.85
14/12/2011,,22.785
15/12/2011,,22.748
16/12/2011,,22.781
17/12/2011,,22.661
18/12/2011,,22.653
19/12/2011,,22.757
20/12/2011,,22.769
21/12/2011,,22.787
22/12/2011,,22.812
23/12/2011,,22.899
24/12/2011,,22.889
25/12/2011,,22.964
26/12/2011,,22.983
27/12/2011,,23.027
28/12/2011,,23.171
29/12/2011,,23.176
30/12/2011,,23.25
31/12/2011,,23.363
01/01/2012,,23.438
02/01/2012,,23.431
03/01/2012,,23.504
04/01/2012,,23.416
05/01/2012,,23.48
06/01/2012,,23.45
07/01/2012,,23.526
08/01/2012,,23.588
09/01/2012,,23.659
10/01/2012,,23.709
11/01/2012,,23.748
12/01/2012,,23.793
13/01/2012,,23.791
14/01/2012,,23.891
15/01/2012,,23.95
16/01/2012,,23.947
17/01/2012,,23.969
18/01/2012,,23.982
19/01/2012,,23.995
20/01/2012,,23.993
21/01/2012,,24.02
22/01/2012,,23.987
23/01/2012,,23.957
24/01/2012,,24.002
25/01/2012,,24.101
26/01/2012,,24.173
27/01/2012,,24.02
28/01/2012,,23.936
29/01/2012,,24.001
30/01/2012,,24.102
31/01/2012,,24.18
01/02/2012,,24.246
02/02/2012,,24.399
03/02/2012,,24.523
04/02/2012,,24.693
05/02/2012,,24.757
06/02/2012,,24.786
07/02/2012,,24.806
08/02/2012,,24.852
09/02/2012,,24.919
10/02/2012,,24.967
11/02/2012,,24.979
12/02/2012,,24.975
13/02/2012,,25.043
14/02/2012,,25.135
15/02/2012,,25.136
16/02/2012,,25.168
17/02/2012,,25.225
18/02/2012,,25.274
19/02/2012,,25.143
20/02/2012,,25.16
21/02/2012,,25.188
22/02/2012,,25.229
23/02/2012,,25.167
24/02/2012,,25.117
25/02/2012,,25.1
26/02/2012,,25.112
27/02/2012,,25.147
28/02/2012,,25.118
29/02/2012,,25.111
01/03/2012,,25.087
02/03/2012,,25.073
03/03/2012,,25.135
04/03/2012,,25.042
05/03/2012,,24.977
06/03/2012,,25.015
07/03/2012,,25.04
08/03/2012,,25.02
09/03/2012,,25.125
10/03/2012,,24.991
11/03/2012,,24.935
12/03/2012,,24.937
13/03/2012,,24.91
14/03/2012,,24.905
15/03/2012,,24.972
16/03/2012,,25.007
17/03/2012,,24.951
18/03/2012,,24.852
19/03/2012,,24.789
20/03/2012,,24.768
21/03/2012,,24.747
22/03/2012,,24.784
23/03/2012,,24.789
24/03/2012,,24.751
25/03/2012,,24.698
26/03/2012,,24.671
27/03/2012,,24.651
28/03/2012,,24.661
29/03/2012,,24.676
30/03/2012,,24.677
31/03/2012,,24.68
01/04/2012,,24.677
02/04/2012,,24.718
03/04/2012,,24.685
04/04/2012,,24.552
05/04/2012,,24.512
06/04/2012,,24.529
07/04/2012,,24.505
08/04/2012,,24.493
09/04/2012,,24.63
10/04/2012,,24.586
11/04/2012,,24.446
12/04/2012,,24.368
13/04/2012,,24.334
14/04/2012,,24.247
15/04/2012,,24.151
16/04/2012,,24.198
17/04/2012,,24.382
18/04/2012,,24.396
19/04/2012,,24.312
20/04/2012,,24.255
21/04/2012,,24.175
22/04/2012,,24.124
23/04/2012,,24.139
24/04/2012,,24.099
25/04/2012,,24.163
26/04/2012,,24.076
27/04/2012,,23.936
28/04/2012,,23.891
29/04/2012,,23.958
30/04/2012,,23.98
01/05/2012,,23.922
02/05/2012,,23.897
03/05/2012,,23.981
04/05/2012,,23.98
05/05/2012,,23.915
06/05/2012,,23.896
07/05/2012,,23.94
08/05/2012,,23.947
09/05/2012,,23.933
10/05/2012,,23.973
11/05/2012,,23.825
12/05/2012,,23.776
13/05/2012,,23.915
14/05/2012,,24.021
15/05/2012,,23.95
16/05/2012,,23.907
17/05/2012,,23.983
18/05/2012,,24.001
19/05/2012,,23.955
20/05/2012,,23.945
21/05/2012,,23.926
22/05/2012,,23.872
23/05/2012,,23.828
24/05/2012,,23.779
25/05/2012,,23.227
26/05/2012,,22.841
27/05/2012,,22.633
28/05/2012,,22.408
29/05/2012,,22.228
30/05/2012,,22.067
31/05/2012,,21.935
01/06/2012,,21.857
02/06/2012,,22.302
03/06/2012,,22.655
04/06/2012,,22.73
05/06/2012,,22.861
06/06/2012,,22.993
07/06/2012,,23.064
08/06/2012,,23.126
09/06/2012,,23.109
10/06/2012,,23.222
11/06/2012,,23.339
12/06/2012,,23.385
13/06/2012,,23.433
14/06/2012,,23.529
15/06/2012,,23.695
16/06/2012,,23.747
17/06/2012,,23.686
18/06/2012,,23.767
19/06/2012,,23.826
20/06/2012,,23.88
21/06/2012,,24.024
22/06/2012,,24.042
23/06/2012,,23.993
24/06/2012,,24.022
25/06/2012,,24.007
26/06/2012,,24.041
27/06/2012,,24.129
28/06/2012,,24.325
29/06/2012,,24.304
30/06/2012,,24.212
01/07/2012,,24.184
02/07/2012,,24.228
03/07/2012,,24.232
04/07/2012,,24.245
05/07/2012,,24.231
06/07/2012,,24.252
07/07/2012,,24.272
08/07/2012,,24.285
09/07/2012,,24.322
10/07/2012,22.475,24.365
11/07/2012,22.52,24.4
12/07/2012,22.587,24.462
13/07/2012,22.652,24.543
14/07/2012,22.651,24.519
15/07/2012,22.631,24.505
16/07/2012,22.661,24.533
17/07/2012,22.657,24.538
18/07/2012,22.756,24.642
19/07/2012,22.761,24.634
20/07/2012,22.734,24.631
21/07/2012,22.717,24.62
22/07/2012,22.74,24.657
23/07/2012,22.786,24.695
24/07/2012,22.75,24.671
25/07/2012,22.741,24.657
26/07/2012,22.822,24.719
27/07/2012,23.073,24.848
28/07/2012,23.073,24.957
29/07/2012,23.005,24.897
30/07/2012,22.972,24.855
31/07/2012,22.975,24.875
01/08/2012,23.015,24.921
02/08/2012,22.971,24.858
03/08/2012,22.93,24.83
04/08/2012,22.911,24.802
05/08/2012,22.901,24.807
06/08/2012,22.912,24.846
07/08/2012,22.922,24.86
08/08/2012,22.983,24.903
09/08/2012,23.084,24.985
10/08/2012,23.144,25.062
11/08/2012,23.246,25.161
12/08/2012,23.325,25.242
13/08/2012,23.385,25.29
14/08/2012,23.338,25.268
15/08/2012,23.409,25.327
16/08/2012,23.379,25.297
17/08/2012,23.375,25.299
18/08/2012,23.376,25.291
19/08/2012,23.371,25.289
20/08/2012,23.411,25.321
21/08/2012,23.423,25.354
22/08/2012,23.435,25.38
23/08/2012,23.498,25.443
24/08/2012,23.554,25.517
25/08/2012,23.552,25.466
26/08/2012,23.521,25.446
27/08/2012,23.718,25.654
28/08/2012,23.73,25.692
29/08/2012,23.949,25.839
30/08/2012,23.987,25.849
31/08/2012,24.02,25.897
01/09/2012,24.169,26.039
02/09/2012,24.231,26.097
03/09/2012,24.282,26.141
04/09/2012,24.285,26.155
05/09/2012,24.551,26.257
06/09/2012,24.441,26.299
07/09/2012,24.411,26.27
08/09/2012,24.426,26.286
09/09/2012,24.481,26.342
10/09/2012,24.461,26.311
11/09/2012,24.365,26.225
12/09/2012,24.363,26.208
13/09/2012,24.344,26.196
14/09/2012,24.307,26.187
15/09/2012,24.25,26.134
16/09/2012,24.268,26.155
17/09/2012,24.267,26.137
18/09/2012,24.164,26.055
19/09/2012,24.081,25.979
20/09/2012,24.126,26.013
21/09/2012,24.075,25.981
22/09/2012,24.031,25.937
23/09/2012,24.089,25.996
24/09/2012,24.207,26.106
25/09/2012,24.324,26.27
26/09/2012,24.539,26.406
27/09/2012,24.823,26.575
28/09/2012,25.045,26.76
29/09/2012,25.141,26.837
30/09/2012,25.3,26.977
01/10/2012,25.4,27.06
02/10/2012,25.458,27.122
03/10/2012,25.472,27.141
04/10/2012,25.473,27.135
05/10/2012,25.455,27.136
06/10/2012,25.417,27.097
07/10/2012,25.375,27.07
08/10/2012,25.42,27.118
09/10/2012,25.37,27.096
10/10/2012,26.004,27.268
11/10/2012,27.094,28.116
12/10/2012,26.054,27.688
13/10/2012,25.805,27.456
14/10/2012,25.707,27.369
15/10/2012,25.696,27.349
16/10/2012,25.753,27.369
17/10/2012,25.799,27.441
18/10/2012,25.895,27.477
19/10/2012,25.889,27.473
20/10/2012,25.94,27.507
21/10/2012,25.954,27.528
22/10/2012,25.971,27.544
23/10/2012,25.941,27.537
24/10/2012,25.971,27.567
25/10/2012,26.049,27.617
26/10/2012,26.023,27.615
27/10/2012,25.987,27.584
28/10/2012,26.08,27.678
29/10/2012,26.101,27.686
30/10/2012,25.728,27.59
31/10/2012,25.021,27.103
01/11/2012,25.784,27.325
02/11/2012,26.034,27.506
03/11/2012,25.925,27.484
04/11/2012,25.898,27.467
05/11/2012,25.767,27.36
06/11/2012,25.648,27.285
07/11/2012,25.661,27.298
08/11/2012,25.697,27.332
09/11/2012,25.785,27.41
10/11/2012,25.815,27.433
11/11/2012,25.684,27.312
12/11/2012,25.654,27.296
13/11/2012,25.603,27.261
14/11/2012,25.555,27.223
15/11/2012,25.564,27.231
16/11/2012,25.603,27.274
17/11/2012,25.611,27.28
18/11/2012,25.583,27.249
19/11/2012,25.648,27.317
20/11/2012,25.623,27.296
21/11/2012,25.621,27.267
22/11/2012,25.662,27.327
23/11/2012,25.561,27.244
24/11/2012,25.54,27.228
25/11/2012,25.623,27.305
26/11/2012,25.715,27.385
27/11/2012,25.922,27.511
28/11/2012,25.949,27.563
29/11/2012,26.093,27.675
30/11/2012,26.179,27.745
01/12/2012,26.185,27.746
02/12/2012,26.239,27.795
03/12/2012,26.327,27.868
04/12/2012,26.325,27.875
05/12/2012,26.282,27.826
06/12/2012,26.343,27.883
07/12/2012,26.302,27.859
08/12/2012,26.252,27.805
09/12/2012,26.273,27.841
10/12/2012,26.255,27.825
11/12/2012,26.215,27.806
12/12/2012,26.326,27.894
13/12/2012,26.424,27.975
14/12/2012,26.56,28.092
15/12/2012,26.513,28.037
16/12/2012,26.444,27.974
17/12/2012,26.399,27.943
18/12/2012,26.255,27.831
19/12/2012,26.316,27.892
20/12/2012,26.414,27.975
21/12/2012,26.402,27.957
22/12/2012,26.525,28.068
23/12/2012,26.574,28.1
24/12/2012,26.655,28.158
25/12/2012,26.7,28.19
26/12/2012,26.726,28.201
27/12/2012,26.703,28.187
28/12/2012,26.699,28.201
29/12/2012,26.801,28.281
30/12/2012,26.775,28.253
31/12/2012,26.829,28.302
01/01/2013,26.734,28.217
02/01/2013,26.668,28.166
03/01/2013,26.594,28.119
04/01/2013,26.551,28.095
05/01/2013,26.581,28.127
06/01/2013,26.6,28.146
07/01/2013,26.647,28.192
08/01/2013,26.581,28.152
09/01/2013,26.574,28.133
10/01/2013,26.616,28.171
11/01/2013,26.564,28.139
12/01/2013,26.579,28.139
13/01/2013,26.502,28.073
14/01/2013,26.528,28.1
15/01/2013,26.507,28.087
16/01/2013,26.527,28.094
17/01/2013,26.497,28.086
18/01/2013,26.546,28.15
19/01/2013,26.649,28.239
20/01/2013,26.81,28.345
21/01/2013,26.978,28.463
22/01/2013,26.999,28.475
23/01/2013,27.015,28.481
24/01/2013,27.022,28.488
25/01/2013,26.58,28.404
26/01/2013,25.58,27.778
27/01/2013,25.452,27.58
28/01/2013,25.259,27.428
29/01/2013,25.035,27.266
30/01/2013,24.851,27.1
31/01/2013,24.807,27.034
01/02/2013,24.724,26.983
02/02/2013,24.528,26.809
03/02/2013,24.541,26.805
04/02/2013,24.591,26.875
05/02/2013,24.794,26.951
06/02/2013,24.59,26.89
07/02/2013,24.443,26.793
08/02/2013,24.288,26.684
09/02/2013,24.251,26.661
10/02/2013,24.365,26.763
11/02/2013,24.358,26.722
12/02/2013,24.317,26.665
13/02/2013,24.364,26.714
14/02/2013,24.42,26.746
15/02/2013,24.325,26.687
16/02/2013,24.381,26.714
17/02/2013,24.403,26.731
18/02/2013,24.373,26.72
19/02/2013,24.285,26.668
20/02/2013,24.224,26.616
21/02/2013,24.187,26.575
22/02/2013,24.114,26.534
23/02/2013,24.032,26.464
24/02/2013,23.946,26.389
25/02/2013,23.904,26.341
26/02/2013,23.803,26.287
27/02/2013,23.721,26.212
28/02/2013,23.712,26.19
01/03/2013,23.674,26.152
02/03/2013,24.534,26.534
03/03/2013,24.035,26.461
04/03/2013,23.86,26.305
05/03/2013,23.759,26.21
06/03/2013,23.705,26.153
07/03/2013,23.608,26.077
08/03/2013,23.477,25.989
09/03/2013,23.348,25.884
10/03/2013,23.25,25.801
11/03/2013,23.192,25.74
12/03/2013,23.131,25.7
13/03/2013,23.116,25.675
14/03/2013,23.106,25.66
15/03/2013,23.147,25.72
16/03/2013,23.125,25.698
17/03/2013,23.117,25.678
18/03/2013,23.071,25.623
19/03/2013,22.946,25.557
20/03/2013,22.881,25.498
21/03/2013,22.869,25.473
22/03/2013,22.925,25.564
23/03/2013,22.982,25.654
24/03/2013,23.127,25.702
25/03/2013,23.656,25.936
26/03/2013,23.617,26.095
27/03/2013,23.563,26.012
28/03/2013,23.631,26.033
29/03/2013,23.582,26.031
30/03/2013,23.528,26.01
31/03/2013,23.531,25.987
01/04/2013,23.522,25.975
02/04/2013,23.437,25.923
03/04/2013,23.451,25.904
04/04/2013,23.385,25.88
05/04/2013,23.336,25.827
06/04/2013,23.32,25.787
07/04/2013,23.343,25.794
08/04/2013,23.365,25.834
09/04/2013,23.235,25.755
10/04/2013,23.167,25.666
11/04/2013,23.482,25.795
12/04/2013,23.188,25.734
13/04/2013,23.072,25.58
14/04/2013,23.029,25.543
15/04/2013,22.906,25.447
16/04/2013,22.783,25.369
17/04/2013,22.758,25.312
18/04/2013,22.719,25.251
19/04/2013,23.419,25.525
20/04/2013,23.266,25.599
21/04/2013,22.873,25.462
22/04/2013,22.971,25.382
23/04/2013,22.692,25.281
24/04/2013,22.463,25.071
25/04/2013,22.407,24.995
26/04/2013,22.31,24.937
27/04/2013,22.217,24.857
28/04/2013,22.213,24.838
29/04/2013,22.149,24.757
30/04/2013,22.008,24.649
01/05/2013,22.019,24.631
02/05/2013,23.04,25.149
03/05/2013,22.422,25.035
04/05/2013,22.169,24.812
05/05/2013,21.986,24.629
06/05/2013,21.907,24.539
07/05/2013,21.823,24.476
08/05/2013,21.845,24.487
09/05/2013,21.822,24.438
10/05/2013,21.667,24.306
11/05/2013,21.59,24.241
12/05/2013,21.505,24.174
13/05/2013,21.496,24.147
